"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","M3","TOT","IDX2015","M","1984-10",1.454072,
"KOR","M3","TOT","IDX2015","M","1984-11",1.482165,
"KOR","M3","TOT","IDX2015","M","1984-12",1.505045,
"KOR","M3","TOT","IDX2015","M","1985-01",1.531863,
"KOR","M3","TOT","IDX2015","M","1985-02",1.56041,
"KOR","M3","TOT","IDX2015","M","1985-03",1.585288,
"KOR","M3","TOT","IDX2015","M","1985-04",1.612409,
"KOR","M3","TOT","IDX2015","M","1985-05",1.636843,
"KOR","M3","TOT","IDX2015","M","1985-06",1.652723,
"KOR","M3","TOT","IDX2015","M","1985-07",1.674055,
"KOR","M3","TOT","IDX2015","M","1985-08",1.703139,
"KOR","M3","TOT","IDX2015","M","1985-09",1.737249,
"KOR","M3","TOT","IDX2015","M","1985-10",1.765805,
"KOR","M3","TOT","IDX2015","M","1985-11",1.795212,
"KOR","M3","TOT","IDX2015","M","1985-12",1.82884,
"KOR","M3","TOT","IDX2015","M","1986-01",1.876403,
"KOR","M3","TOT","IDX2015","M","1986-02",1.927131,
"KOR","M3","TOT","IDX2015","M","1986-03",1.964746,
"KOR","M3","TOT","IDX2015","M","1986-04",2.00659,
"KOR","M3","TOT","IDX2015","M","1986-05",2.051426,
"KOR","M3","TOT","IDX2015","M","1986-06",2.093241,
"KOR","M3","TOT","IDX2015","M","1986-07",2.13144,
"KOR","M3","TOT","IDX2015","M","1986-08",2.171464,
"KOR","M3","TOT","IDX2015","M","1986-09",2.21204,
"KOR","M3","TOT","IDX2015","M","1986-10",2.257774,
"KOR","M3","TOT","IDX2015","M","1986-11",2.304554,
"KOR","M3","TOT","IDX2015","M","1986-12",2.353115,
"KOR","M3","TOT","IDX2015","M","1987-01",2.402224,
"KOR","M3","TOT","IDX2015","M","1987-02",2.457591,
"KOR","M3","TOT","IDX2015","M","1987-03",2.513788,
"KOR","M3","TOT","IDX2015","M","1987-04",2.594146,
"KOR","M3","TOT","IDX2015","M","1987-05",2.673805,
"KOR","M3","TOT","IDX2015","M","1987-06",2.727663,
"KOR","M3","TOT","IDX2015","M","1987-07",2.782832,
"KOR","M3","TOT","IDX2015","M","1987-08",2.837162,
"KOR","M3","TOT","IDX2015","M","1987-09",2.895451,
"KOR","M3","TOT","IDX2015","M","1987-10",2.940802,
"KOR","M3","TOT","IDX2015","M","1987-11",3.009744,
"KOR","M3","TOT","IDX2015","M","1987-12",3.085724,
"KOR","M3","TOT","IDX2015","M","1988-01",3.134476,
"KOR","M3","TOT","IDX2015","M","1988-02",3.190561,
"KOR","M3","TOT","IDX2015","M","1988-03",3.260644,
"KOR","M3","TOT","IDX2015","M","1988-04",3.324575,
"KOR","M3","TOT","IDX2015","M","1988-05",3.399499,
"KOR","M3","TOT","IDX2015","M","1988-06",3.486741,
"KOR","M3","TOT","IDX2015","M","1988-07",3.565418,
"KOR","M3","TOT","IDX2015","M","1988-08",3.644701,
"KOR","M3","TOT","IDX2015","M","1988-09",3.730263,
"KOR","M3","TOT","IDX2015","M","1988-10",3.81536,
"KOR","M3","TOT","IDX2015","M","1988-11",3.901155,
"KOR","M3","TOT","IDX2015","M","1988-12",3.972349,
"KOR","M3","TOT","IDX2015","M","1989-01",4.036789,
"KOR","M3","TOT","IDX2015","M","1989-02",4.093583,
"KOR","M3","TOT","IDX2015","M","1989-03",4.162031,
"KOR","M3","TOT","IDX2015","M","1989-04",4.250572,
"KOR","M3","TOT","IDX2015","M","1989-05",4.327132,
"KOR","M3","TOT","IDX2015","M","1989-06",4.40799,
"KOR","M3","TOT","IDX2015","M","1989-07",4.497608,
"KOR","M3","TOT","IDX2015","M","1989-08",4.59507,
"KOR","M3","TOT","IDX2015","M","1989-09",4.6836,
"KOR","M3","TOT","IDX2015","M","1989-10",4.768754,
"KOR","M3","TOT","IDX2015","M","1989-11",4.859221,
"KOR","M3","TOT","IDX2015","M","1989-12",5.005574,
"KOR","M3","TOT","IDX2015","M","1990-01",5.194434,
"KOR","M3","TOT","IDX2015","M","1990-02",5.318003,
"KOR","M3","TOT","IDX2015","M","1990-03",5.403842,
"KOR","M3","TOT","IDX2015","M","1990-04",5.507859,
"KOR","M3","TOT","IDX2015","M","1990-05",5.619999,
"KOR","M3","TOT","IDX2015","M","1990-06",5.7468,
"KOR","M3","TOT","IDX2015","M","1990-07",5.863594,
"KOR","M3","TOT","IDX2015","M","1990-08",5.969479,
"KOR","M3","TOT","IDX2015","M","1990-09",6.080902,
"KOR","M3","TOT","IDX2015","M","1990-10",6.194297,
"KOR","M3","TOT","IDX2015","M","1990-11",6.324221,
"KOR","M3","TOT","IDX2015","M","1990-12",6.496979,
"KOR","M3","TOT","IDX2015","M","1991-01",6.651659,
"KOR","M3","TOT","IDX2015","M","1991-02",6.76343,
"KOR","M3","TOT","IDX2015","M","1991-03",6.89005,
"KOR","M3","TOT","IDX2015","M","1991-04",7.026153,
"KOR","M3","TOT","IDX2015","M","1991-05",7.149438,
"KOR","M3","TOT","IDX2015","M","1991-06",7.254722,
"KOR","M3","TOT","IDX2015","M","1991-07",7.366498,
"KOR","M3","TOT","IDX2015","M","1991-08",7.50425,
"KOR","M3","TOT","IDX2015","M","1991-09",7.664619,
"KOR","M3","TOT","IDX2015","M","1991-10",7.815595,
"KOR","M3","TOT","IDX2015","M","1991-11",7.900486,
"KOR","M3","TOT","IDX2015","M","1991-12",8.036427,
"KOR","M3","TOT","IDX2015","M","1992-01",8.243826,
"KOR","M3","TOT","IDX2015","M","1992-02",8.366862,
"KOR","M3","TOT","IDX2015","M","1992-03",8.475436,
"KOR","M3","TOT","IDX2015","M","1992-04",8.625352,
"KOR","M3","TOT","IDX2015","M","1992-05",8.779113,
"KOR","M3","TOT","IDX2015","M","1992-06",8.91134,
"KOR","M3","TOT","IDX2015","M","1992-07",9.04256,
"KOR","M3","TOT","IDX2015","M","1992-08",9.174828,
"KOR","M3","TOT","IDX2015","M","1992-09",9.31188,
"KOR","M3","TOT","IDX2015","M","1992-10",9.493648,
"KOR","M3","TOT","IDX2015","M","1992-11",9.674473,
"KOR","M3","TOT","IDX2015","M","1992-12",9.841677,
"KOR","M3","TOT","IDX2015","M","1993-01",10.01238,
"KOR","M3","TOT","IDX2015","M","1993-02",10.18918,
"KOR","M3","TOT","IDX2015","M","1993-03",10.35159,
"KOR","M3","TOT","IDX2015","M","1993-04",10.50361,
"KOR","M3","TOT","IDX2015","M","1993-05",10.64356,
"KOR","M3","TOT","IDX2015","M","1993-06",10.79278,
"KOR","M3","TOT","IDX2015","M","1993-07",10.97024,
"KOR","M3","TOT","IDX2015","M","1993-08",11.15917,
"KOR","M3","TOT","IDX2015","M","1993-09",11.37181,
"KOR","M3","TOT","IDX2015","M","1993-10",11.49145,
"KOR","M3","TOT","IDX2015","M","1993-11",11.59835,
"KOR","M3","TOT","IDX2015","M","1993-12",11.75858,
"KOR","M3","TOT","IDX2015","M","1994-01",11.91754,
"KOR","M3","TOT","IDX2015","M","1994-02",12.14842,
"KOR","M3","TOT","IDX2015","M","1994-03",12.4085,
"KOR","M3","TOT","IDX2015","M","1994-04",12.63951,
"KOR","M3","TOT","IDX2015","M","1994-05",12.89973,
"KOR","M3","TOT","IDX2015","M","1994-06",13.19137,
"KOR","M3","TOT","IDX2015","M","1994-07",13.45387,
"KOR","M3","TOT","IDX2015","M","1994-08",13.66969,
"KOR","M3","TOT","IDX2015","M","1994-09",13.88356,
"KOR","M3","TOT","IDX2015","M","1994-10",14.13598,
"KOR","M3","TOT","IDX2015","M","1994-11",14.35733,
"KOR","M3","TOT","IDX2015","M","1994-12",14.59662,
"KOR","M3","TOT","IDX2015","M","1995-01",14.89996,
"KOR","M3","TOT","IDX2015","M","1995-02",15.02008,
"KOR","M3","TOT","IDX2015","M","1995-03",15.09925,
"KOR","M3","TOT","IDX2015","M","1995-04",15.32482,
"KOR","M3","TOT","IDX2015","M","1995-05",15.54126,
"KOR","M3","TOT","IDX2015","M","1995-06",15.76464,
"KOR","M3","TOT","IDX2015","M","1995-07",16.00284,
"KOR","M3","TOT","IDX2015","M","1995-08",16.2443,
"KOR","M3","TOT","IDX2015","M","1995-09",16.48296,
"KOR","M3","TOT","IDX2015","M","1995-10",16.75223,
"KOR","M3","TOT","IDX2015","M","1995-11",17.05175,
"KOR","M3","TOT","IDX2015","M","1995-12",17.37717,
"KOR","M3","TOT","IDX2015","M","1996-01",17.62449,
"KOR","M3","TOT","IDX2015","M","1996-02",17.78668,
"KOR","M3","TOT","IDX2015","M","1996-03",18.06224,
"KOR","M3","TOT","IDX2015","M","1996-04",18.4067,
"KOR","M3","TOT","IDX2015","M","1996-05",18.68559,
"KOR","M3","TOT","IDX2015","M","1996-06",18.92051,
"KOR","M3","TOT","IDX2015","M","1996-07",19.13025,
"KOR","M3","TOT","IDX2015","M","1996-08",19.34138,
"KOR","M3","TOT","IDX2015","M","1996-09",19.64301,
"KOR","M3","TOT","IDX2015","M","1996-10",19.8932,
"KOR","M3","TOT","IDX2015","M","1996-11",20.06962,
"KOR","M3","TOT","IDX2015","M","1996-12",20.38235,
"KOR","M3","TOT","IDX2015","M","1997-01",20.66908,
"KOR","M3","TOT","IDX2015","M","1997-02",20.89647,
"KOR","M3","TOT","IDX2015","M","1997-03",21.18862,
"KOR","M3","TOT","IDX2015","M","1997-04",21.40802,
"KOR","M3","TOT","IDX2015","M","1997-05",21.61107,
"KOR","M3","TOT","IDX2015","M","1997-06",21.91967,
"KOR","M3","TOT","IDX2015","M","1997-07",22.21608,
"KOR","M3","TOT","IDX2015","M","1997-08",22.48274,
"KOR","M3","TOT","IDX2015","M","1997-09",22.74024,
"KOR","M3","TOT","IDX2015","M","1997-10",23.0299,
"KOR","M3","TOT","IDX2015","M","1997-11",23.31915,
"KOR","M3","TOT","IDX2015","M","1997-12",23.45733,
"KOR","M3","TOT","IDX2015","M","1998-01",23.71819,
"KOR","M3","TOT","IDX2015","M","1998-02",24.04285,
"KOR","M3","TOT","IDX2015","M","1998-03",24.25603,
"KOR","M3","TOT","IDX2015","M","1998-04",24.56082,
"KOR","M3","TOT","IDX2015","M","1998-05",24.8321,
"KOR","M3","TOT","IDX2015","M","1998-06",24.96483,
"KOR","M3","TOT","IDX2015","M","1998-07",25.27797,
"KOR","M3","TOT","IDX2015","M","1998-08",25.68536,
"KOR","M3","TOT","IDX2015","M","1998-09",25.88502,
"KOR","M3","TOT","IDX2015","M","1998-10",26.08717,
"KOR","M3","TOT","IDX2015","M","1998-11",26.3376,
"KOR","M3","TOT","IDX2015","M","1998-12",26.44364,
"KOR","M3","TOT","IDX2015","M","1999-01",26.80129,
"KOR","M3","TOT","IDX2015","M","1999-02",27.30093,
"KOR","M3","TOT","IDX2015","M","1999-03",27.50686,
"KOR","M3","TOT","IDX2015","M","1999-04",27.66664,
"KOR","M3","TOT","IDX2015","M","1999-05",27.88689,
"KOR","M3","TOT","IDX2015","M","1999-06",28.00818,
"KOR","M3","TOT","IDX2015","M","1999-07",28.17506,
"KOR","M3","TOT","IDX2015","M","1999-08",28.29458,
"KOR","M3","TOT","IDX2015","M","1999-09",28.28809,
"KOR","M3","TOT","IDX2015","M","1999-10",28.31615,
"KOR","M3","TOT","IDX2015","M","1999-11",28.46693,
"KOR","M3","TOT","IDX2015","M","1999-12",28.61957,
"KOR","M3","TOT","IDX2015","M","2000-01",28.62196,
"KOR","M3","TOT","IDX2015","M","2000-02",28.73204,
"KOR","M3","TOT","IDX2015","M","2000-03",28.9308,
"KOR","M3","TOT","IDX2015","M","2000-04",29.17218,
"KOR","M3","TOT","IDX2015","M","2000-05",29.34984,
"KOR","M3","TOT","IDX2015","M","2000-06",29.47004,
"KOR","M3","TOT","IDX2015","M","2000-07",29.64851,
"KOR","M3","TOT","IDX2015","M","2000-08",29.86609,
"KOR","M3","TOT","IDX2015","M","2000-09",30.0334,
"KOR","M3","TOT","IDX2015","M","2000-10",30.17164,
"KOR","M3","TOT","IDX2015","M","2000-11",30.35191,
"KOR","M3","TOT","IDX2015","M","2000-12",30.51723,
"KOR","M3","TOT","IDX2015","M","2001-01",30.72741,
"KOR","M3","TOT","IDX2015","M","2001-02",31.00329,
"KOR","M3","TOT","IDX2015","M","2001-03",31.19406,
"KOR","M3","TOT","IDX2015","M","2001-04",31.3532,
"KOR","M3","TOT","IDX2015","M","2001-05",31.6367,
"KOR","M3","TOT","IDX2015","M","2001-06",32.0428,
"KOR","M3","TOT","IDX2015","M","2001-07",32.43216,
"KOR","M3","TOT","IDX2015","M","2001-08",32.76596,
"KOR","M3","TOT","IDX2015","M","2001-09",33.31082,
"KOR","M3","TOT","IDX2015","M","2001-10",33.68596,
"KOR","M3","TOT","IDX2015","M","2001-11",33.7134,
"KOR","M3","TOT","IDX2015","M","2001-12",33.87769,
"KOR","M3","TOT","IDX2015","M","2002-01",34.34463,
"KOR","M3","TOT","IDX2015","M","2002-02",34.8883,
"KOR","M3","TOT","IDX2015","M","2002-03",35.43617,
"KOR","M3","TOT","IDX2015","M","2002-04",35.93548,
"KOR","M3","TOT","IDX2015","M","2002-05",36.25738,
"KOR","M3","TOT","IDX2015","M","2002-06",36.45958,
"KOR","M3","TOT","IDX2015","M","2002-07",36.67141,
"KOR","M3","TOT","IDX2015","M","2002-08",37.01773,
"KOR","M3","TOT","IDX2015","M","2002-09",37.43818,
"KOR","M3","TOT","IDX2015","M","2002-10",37.93062,
"KOR","M3","TOT","IDX2015","M","2002-11",38.34205,
"KOR","M3","TOT","IDX2015","M","2002-12",38.58829,
"KOR","M3","TOT","IDX2015","M","2003-01",38.89969,
"KOR","M3","TOT","IDX2015","M","2003-02",39.17622,
"KOR","M3","TOT","IDX2015","M","2003-03",39.30568,
"KOR","M3","TOT","IDX2015","M","2003-04",39.34804,
"KOR","M3","TOT","IDX2015","M","2003-05",39.4149,
"KOR","M3","TOT","IDX2015","M","2003-06",39.51024,
"KOR","M3","TOT","IDX2015","M","2003-07",39.70315,
"KOR","M3","TOT","IDX2015","M","2003-08",39.94563,
"KOR","M3","TOT","IDX2015","M","2003-09",40.1195,
"KOR","M3","TOT","IDX2015","M","2003-10",40.29374,
"KOR","M3","TOT","IDX2015","M","2003-11",40.44424,
"KOR","M3","TOT","IDX2015","M","2003-12",40.4797,
"KOR","M3","TOT","IDX2015","M","2004-01",40.57904,
"KOR","M3","TOT","IDX2015","M","2004-02",40.95882,
"KOR","M3","TOT","IDX2015","M","2004-03",41.2898,
"KOR","M3","TOT","IDX2015","M","2004-04",41.51998,
"KOR","M3","TOT","IDX2015","M","2004-05",41.81376,
"KOR","M3","TOT","IDX2015","M","2004-06",42.03855,
"KOR","M3","TOT","IDX2015","M","2004-07",42.20819,
"KOR","M3","TOT","IDX2015","M","2004-08",42.47295,
"KOR","M3","TOT","IDX2015","M","2004-09",42.70232,
"KOR","M3","TOT","IDX2015","M","2004-10",42.8463,
"KOR","M3","TOT","IDX2015","M","2004-11",43.06141,
"KOR","M3","TOT","IDX2015","M","2004-12",43.28983,
"KOR","M3","TOT","IDX2015","M","2005-01",43.56325,
"KOR","M3","TOT","IDX2015","M","2005-02",43.91758,
"KOR","M3","TOT","IDX2015","M","2005-03",44.02971,
"KOR","M3","TOT","IDX2015","M","2005-04",44.26842,
"KOR","M3","TOT","IDX2015","M","2005-05",44.63684,
"KOR","M3","TOT","IDX2015","M","2005-06",44.96999,
"KOR","M3","TOT","IDX2015","M","2005-07",45.3913,
"KOR","M3","TOT","IDX2015","M","2005-08",45.67742,
"KOR","M3","TOT","IDX2015","M","2005-09",45.897,
"KOR","M3","TOT","IDX2015","M","2005-10",46.01929,
"KOR","M3","TOT","IDX2015","M","2005-11",46.12765,
"KOR","M3","TOT","IDX2015","M","2005-12",46.35608,
"KOR","M3","TOT","IDX2015","M","2006-01",46.63291,
"KOR","M3","TOT","IDX2015","M","2006-02",46.95507,
"KOR","M3","TOT","IDX2015","M","2006-03",47.19645,
"KOR","M3","TOT","IDX2015","M","2006-04",47.41754,
"KOR","M3","TOT","IDX2015","M","2006-05",47.84118,
"KOR","M3","TOT","IDX2015","M","2006-06",48.36247,
"KOR","M3","TOT","IDX2015","M","2006-07",48.79758,
"KOR","M3","TOT","IDX2015","M","2006-08",49.21878,
"KOR","M3","TOT","IDX2015","M","2006-09",49.75171,
"KOR","M3","TOT","IDX2015","M","2006-10",50.1956,
"KOR","M3","TOT","IDX2015","M","2006-11",50.5481,
"KOR","M3","TOT","IDX2015","M","2006-12",51.05955,
"KOR","M3","TOT","IDX2015","M","2007-01",51.51984,
"KOR","M3","TOT","IDX2015","M","2007-02",51.74482,
"KOR","M3","TOT","IDX2015","M","2007-03",52.04313,
"KOR","M3","TOT","IDX2015","M","2007-04",52.38091,
"KOR","M3","TOT","IDX2015","M","2007-05",52.78371,
"KOR","M3","TOT","IDX2015","M","2007-06",53.35777,
"KOR","M3","TOT","IDX2015","M","2007-07",53.80435,
"KOR","M3","TOT","IDX2015","M","2007-08",54.1823,
"KOR","M3","TOT","IDX2015","M","2007-09",54.61276,
"KOR","M3","TOT","IDX2015","M","2007-10",55.33545,
"KOR","M3","TOT","IDX2015","M","2007-11",55.92913,
"KOR","M3","TOT","IDX2015","M","2007-12",56.39021,
"KOR","M3","TOT","IDX2015","M","2008-01",57.17829,
"KOR","M3","TOT","IDX2015","M","2008-02",57.90693,
"KOR","M3","TOT","IDX2015","M","2008-03",58.48093,
"KOR","M3","TOT","IDX2015","M","2008-04",59.31044,
"KOR","M3","TOT","IDX2015","M","2008-05",59.96994,
"KOR","M3","TOT","IDX2015","M","2008-06",60.00093,
"KOR","M3","TOT","IDX2015","M","2008-07",60.09734,
"KOR","M3","TOT","IDX2015","M","2008-08",60.57497,
"KOR","M3","TOT","IDX2015","M","2008-09",61.01928,
"KOR","M3","TOT","IDX2015","M","2008-10",61.39886,
"KOR","M3","TOT","IDX2015","M","2008-11",61.7072,
"KOR","M3","TOT","IDX2015","M","2008-12",61.69191,
"KOR","M3","TOT","IDX2015","M","2009-01",62.05084,
"KOR","M3","TOT","IDX2015","M","2009-02",62.913,
"KOR","M3","TOT","IDX2015","M","2009-03",63.47815,
"KOR","M3","TOT","IDX2015","M","2009-04",63.7618,
"KOR","M3","TOT","IDX2015","M","2009-05",64.13658,
"KOR","M3","TOT","IDX2015","M","2009-06",64.57071,
"KOR","M3","TOT","IDX2015","M","2009-07",64.89643,
"KOR","M3","TOT","IDX2015","M","2009-08",65.42695,
"KOR","M3","TOT","IDX2015","M","2009-09",65.91434,
"KOR","M3","TOT","IDX2015","M","2009-10",66.2857,
"KOR","M3","TOT","IDX2015","M","2009-11",66.87917,
"KOR","M3","TOT","IDX2015","M","2009-12",67.30169,
"KOR","M3","TOT","IDX2015","M","2010-01",67.82964,
"KOR","M3","TOT","IDX2015","M","2010-02",68.45776,
"KOR","M3","TOT","IDX2015","M","2010-03",69.12242,
"KOR","M3","TOT","IDX2015","M","2010-04",69.76502,
"KOR","M3","TOT","IDX2015","M","2010-05",70.22904,
"KOR","M3","TOT","IDX2015","M","2010-06",70.5596,
"KOR","M3","TOT","IDX2015","M","2010-07",70.65228,
"KOR","M3","TOT","IDX2015","M","2010-08",70.76949,
"KOR","M3","TOT","IDX2015","M","2010-09",70.95948,
"KOR","M3","TOT","IDX2015","M","2010-10",71.2625,
"KOR","M3","TOT","IDX2015","M","2010-11",71.72028,
"KOR","M3","TOT","IDX2015","M","2010-12",71.7038,
"KOR","M3","TOT","IDX2015","M","2011-01",71.71641,
"KOR","M3","TOT","IDX2015","M","2011-02",72.21159,
"KOR","M3","TOT","IDX2015","M","2011-03",72.50542,
"KOR","M3","TOT","IDX2015","M","2011-04",72.81116,
"KOR","M3","TOT","IDX2015","M","2011-05",73.11291,
"KOR","M3","TOT","IDX2015","M","2011-06",73.31585,
"KOR","M3","TOT","IDX2015","M","2011-07",73.91084,
"KOR","M3","TOT","IDX2015","M","2011-08",74.52354,
"KOR","M3","TOT","IDX2015","M","2011-09",75.00078,
"KOR","M3","TOT","IDX2015","M","2011-10",75.57869,
"KOR","M3","TOT","IDX2015","M","2011-11",75.99449,
"KOR","M3","TOT","IDX2015","M","2011-12",76.12029,
"KOR","M3","TOT","IDX2015","M","2012-01",76.37707,
"KOR","M3","TOT","IDX2015","M","2012-02",76.9727,
"KOR","M3","TOT","IDX2015","M","2012-03",78.09292,
"KOR","M3","TOT","IDX2015","M","2012-04",78.86241,
"KOR","M3","TOT","IDX2015","M","2012-05",79.04953,
"KOR","M3","TOT","IDX2015","M","2012-06",79.50881,
"KOR","M3","TOT","IDX2015","M","2012-07",80.07464,
"KOR","M3","TOT","IDX2015","M","2012-08",80.49618,
"KOR","M3","TOT","IDX2015","M","2012-09",80.72294,
"KOR","M3","TOT","IDX2015","M","2012-10",81.08604,
"KOR","M3","TOT","IDX2015","M","2012-11",81.59158,
"KOR","M3","TOT","IDX2015","M","2012-12",82.10718,
"KOR","M3","TOT","IDX2015","M","2013-01",82.56167,
"KOR","M3","TOT","IDX2015","M","2013-02",83.07803,
"KOR","M3","TOT","IDX2015","M","2013-03",83.66037,
"KOR","M3","TOT","IDX2015","M","2013-04",84.17816,
"KOR","M3","TOT","IDX2015","M","2013-05",84.55385,
"KOR","M3","TOT","IDX2015","M","2013-06",84.77843,
"KOR","M3","TOT","IDX2015","M","2013-07",85.0761,
"KOR","M3","TOT","IDX2015","M","2013-08",85.59483,
"KOR","M3","TOT","IDX2015","M","2013-09",86.12311,
"KOR","M3","TOT","IDX2015","M","2013-10",86.53887,
"KOR","M3","TOT","IDX2015","M","2013-11",86.90875,
"KOR","M3","TOT","IDX2015","M","2013-12",87.35195,
"KOR","M3","TOT","IDX2015","M","2014-01",87.98573,
"KOR","M3","TOT","IDX2015","M","2014-02",88.65002,
"KOR","M3","TOT","IDX2015","M","2014-03",89.11903,
"KOR","M3","TOT","IDX2015","M","2014-04",89.50961,
"KOR","M3","TOT","IDX2015","M","2014-05",89.98564,
"KOR","M3","TOT","IDX2015","M","2014-06",90.44824,
"KOR","M3","TOT","IDX2015","M","2014-07",91.0892,
"KOR","M3","TOT","IDX2015","M","2014-08",91.77241,
"KOR","M3","TOT","IDX2015","M","2014-09",92.28127,
"KOR","M3","TOT","IDX2015","M","2014-10",93.04444,
"KOR","M3","TOT","IDX2015","M","2014-11",93.92271,
"KOR","M3","TOT","IDX2015","M","2014-12",94.75894,
"KOR","M3","TOT","IDX2015","M","2015-01",95.43919,
"KOR","M3","TOT","IDX2015","M","2015-02",96.05415,
"KOR","M3","TOT","IDX2015","M","2015-03",97.19955,
"KOR","M3","TOT","IDX2015","M","2015-04",98.47567,
"KOR","M3","TOT","IDX2015","M","2015-05",99.39574,
"KOR","M3","TOT","IDX2015","M","2015-06",100.103,
"KOR","M3","TOT","IDX2015","M","2015-07",100.8118,
"KOR","M3","TOT","IDX2015","M","2015-08",101.5623,
"KOR","M3","TOT","IDX2015","M","2015-09",102.0793,
"KOR","M3","TOT","IDX2015","M","2015-10",102.5363,
"KOR","M3","TOT","IDX2015","M","2015-11",102.9267,
"KOR","M3","TOT","IDX2015","M","2015-12",103.4163,
"KOR","M3","TOT","IDX2015","M","2016-01",104.0652,
"KOR","M3","TOT","IDX2015","M","2016-02",104.7646,
"KOR","M3","TOT","IDX2015","M","2016-03",105.9252,
"KOR","M3","TOT","IDX2015","M","2016-04",106.6746,
"KOR","M3","TOT","IDX2015","M","2016-05",107.1337,
"KOR","M3","TOT","IDX2015","M","2016-06",107.8685,
"KOR","M3","TOT","IDX2015","M","2016-07",108.6416,
"KOR","M3","TOT","IDX2015","M","2016-08",109.5822,
"KOR","M3","TOT","IDX2015","M","2016-09",110.4041,
"KOR","M3","TOT","IDX2015","M","2016-10",110.8774,
"KOR","M3","TOT","IDX2015","M","2016-11",111.284,
"KOR","M3","TOT","IDX2015","M","2016-12",111.5782,
"KOR","M3","TOT","IDX2015","M","2017-01",111.8674,
"KOR","M3","TOT","IDX2015","M","2017-02",112.6663,
"KOR","M3","TOT","IDX2015","M","2017-03",113.6558,
"KOR","M3","TOT","IDX2015","M","2017-04",114.4638,
"KOR","M3","TOT","IDX2015","M","2017-05",114.9679,
"KOR","M3","TOT","IDX2015","M","2017-06",115.3218,
"KOR","M3","TOT","IDX2015","M","2017-07",116.0128,
"KOR","M3","TOT","IDX2015","M","2017-08",116.6068,
"KOR","M3","TOT","IDX2015","M","2017-09",116.8371,
"KOR","M3","TOT","IDX2015","M","2017-10",117.3732,
"KOR","M3","TOT","IDX2015","M","2017-11",117.9518,
"KOR","M3","TOT","IDX2015","M","2017-12",118.5219,
"KOR","M3","TOT","IDX2015","M","2018-01",119.5776,
"KOR","M3","TOT","IDX2015","M","2018-02",120.5629,
"KOR","M3","TOT","IDX2015","M","2018-03",121.219,
"KOR","M3","TOT","IDX2015","M","2018-04",121.9051,
"KOR","M3","TOT","IDX2015","M","2018-05",122.6929,
"KOR","M3","TOT","IDX2015","M","2018-06",123.2564,
"KOR","M3","TOT","IDX2015","M","2018-07",123.8277,
"KOR","M3","TOT","IDX2015","M","2018-08",124.6092,
"KOR","M3","TOT","IDX2015","M","2018-09",125.1817,
"KOR","M3","TOT","IDX2015","M","2018-10",126.0249,
"KOR","M3","TOT","IDX2015","M","2018-11",126.7798,
"KOR","M3","TOT","IDX2015","M","2018-12",127.434,
"KOR","M3","TOT","IDX2015","M","2019-01",128.4027,
"KOR","M3","TOT","IDX2015","M","2019-02",129.2455,
"KOR","M3","TOT","IDX2015","M","2019-03",130.1355,
"KOR","M3","TOT","IDX2015","M","2019-04",131.2129,
"KOR","M3","TOT","IDX2015","M","2019-05",132.1298,
"KOR","M3","TOT","IDX2015","M","2019-06",132.8957,
"KOR","M3","TOT","IDX2015","M","2019-07",133.8487,
"KOR","M3","TOT","IDX2015","M","2019-08",134.8647,
"KOR","M3","TOT","IDX2015","M","2019-09",135.7226,
"KOR","M3","TOT","IDX2015","M","2019-10",136.4365,
"KOR","M3","TOT","IDX2015","M","2019-11",137.2464,
"KOR","M3","TOT","IDX2015","M","2019-12",137.8909,
"KOR","M3","TOT","IDX2015","M","2020-01",138.6937,
"KOR","M3","TOT","IDX2015","M","2020-02",139.86,
"KOR","M3","TOT","IDX2015","M","2020-03",140.9297,
"KOR","M3","TOT","IDX2015","M","2020-04",142.0995,
"KOR","M3","TOT","IDX2015","M","2020-05",143.3289,
"KOR","M3","TOT","IDX2015","M","2020-06",144.2846,
"KOR","M3","TOT","IDX2015","M","2020-07",145.228,
"KOR","M3","TOT","IDX2015","M","2020-08",145.8374,
"KOR","M3","TOT","IDX2015","M","2020-09",146.3757,
"KOR","M3","TOT","IDX2015","M","2020-10",147.6214,
"KOR","M3","TOT","IDX2015","M","2020-11",149.0209,
"KOR","M3","TOT","IDX2015","M","2020-12",149.5323,
"KOR","M3","TOT","IDX2015","M","2021-01",150.1967,
"KOR","M3","TOT","IDX2015","M","2021-02",151.631,
"KOR","M3","TOT","IDX2015","M","2021-03",153.1997,
"KOR","M3","TOT","IDX2015","M","2021-04",155.7242,
"KOR","M3","TOT","IDX2015","M","2021-05",156.8199,
"KOR","M3","TOT","IDX2015","M","2021-06",156.9046,
"KOR","M3","TOT","IDX2015","M","2021-07",158.2462,
"KOR","M3","TOT","IDX2015","M","2021-08",159.6352,
"KOR","M3","TOT","IDX2015","M","2021-09",160.4632,
"KOR","M3","TOT","IDX2015","M","2021-10",161.3676,
"KOR","M3","TOT","IDX2015","M","2021-11",162.8601,
"KOR","M3","TOT","IDX2015","M","2021-12",164.0382,
"KOR","M3","TOT","IDX2015","M","2022-01",165.0467,
"KOR","M3","TOT","IDX2015","M","2022-02",166.0726,
"KOR","M3","TOT","IDX2015","M","2022-03",166.5825,
